SceneObject,HierarchyPath,Primitive,Category,Material,Rank,CandidateAsset,Kind,Score,Reason
"Frond_4","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_4","Cube","tree","Mat_PalmLeaves",1,"Assets/Art/Environment/HD/Trees/HD_Tree_CoconutPalm_01.prefab","Prefab",90,"semantic:tree; semantic:palm; tree-category; project-art"
"Frond_4","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_4","Cube","tree","Mat_PalmLeaves",2,"Assets/Art/Environment/Trees/Tree_CoconutPalm.prefab","Prefab",90,"semantic:tree; semantic:palm; tree-category; project-art"
"Frond_4","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_4","Cube","tree","Mat_PalmLeaves",3,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Fir/forestpack_tree_fir_tall.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Frond_4","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_4","Cube","tree","Mat_PalmLeaves",4,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Leaf/Normal/forestpack_tree_1_leaf_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Frond_4","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_4","Cube","tree","Mat_PalmLeaves",5,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Treestump/forestpack_tree_stump_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Frond_4","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_4","Cube","tree","Mat_PalmLeaves",1,"Assets/Art/Environment/HD/Trees/HD_Tree_CoconutPalm_01.prefab","Prefab",90,"semantic:tree; semantic:palm; tree-category; project-art"
"Frond_4","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_4","Cube","tree","Mat_PalmLeaves",2,"Assets/Art/Environment/Trees/Tree_CoconutPalm.prefab","Prefab",90,"semantic:tree; semantic:palm; tree-category; project-art"
"Frond_4","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_4","Cube","tree","Mat_PalmLeaves",3,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Fir/forestpack_tree_fir_tall.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Frond_4","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_4","Cube","tree","Mat_PalmLeaves",4,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Leaf/Normal/forestpack_tree_1_leaf_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Frond_4","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_4","Cube","tree","Mat_PalmLeaves",5,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Treestump/forestpack_tree_stump_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Frond_4","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_4","Cube","tree","Mat_PalmLeaves",1,"Assets/Art/Environment/HD/Trees/HD_Tree_CoconutPalm_01.prefab","Prefab",90,"semantic:tree; semantic:palm; tree-category; project-art"
"Frond_4","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_4","Cube","tree","Mat_PalmLeaves",2,"Assets/Art/Environment/Trees/Tree_CoconutPalm.prefab","Prefab",90,"semantic:tree; semantic:palm; tree-category; project-art"
"Frond_4","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_4","Cube","tree","Mat_PalmLeaves",3,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Fir/forestpack_tree_fir_tall.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Frond_4","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_4","Cube","tree","Mat_PalmLeaves",4,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Leaf/Normal/forestpack_tree_1_leaf_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Frond_4","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_4","Cube","tree","Mat_PalmLeaves",5,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Treestump/forestpack_tree_stump_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Frond_5","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_5","Cube","tree","Mat_PalmLeaves",1,"Assets/Art/Environment/HD/Trees/HD_Tree_CoconutPalm_01.prefab","Prefab",90,"semantic:tree; semantic:palm; tree-category; project-art"
"Frond_5","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_5","Cube","tree","Mat_PalmLeaves",2,"Assets/Art/Environment/Trees/Tree_CoconutPalm.prefab","Prefab",90,"semantic:tree; semantic:palm; tree-category; project-art"
"Frond_5","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_5","Cube","tree","Mat_PalmLeaves",3,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Fir/forestpack_tree_fir_tall.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Frond_5","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_5","Cube","tree","Mat_PalmLeaves",4,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Leaf/Normal/forestpack_tree_1_leaf_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Frond_5","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_5","Cube","tree","Mat_PalmLeaves",5,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Treestump/forestpack_tree_stump_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Frond_5","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_5","Cube","tree","Mat_PalmLeaves",1,"Assets/Art/Environment/HD/Trees/HD_Tree_CoconutPalm_01.prefab","Prefab",90,"semantic:tree; semantic:palm; tree-category; project-art"
"Frond_5","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_5","Cube","tree","Mat_PalmLeaves",2,"Assets/Art/Environment/Trees/Tree_CoconutPalm.prefab","Prefab",90,"semantic:tree; semantic:palm; tree-category; project-art"
"Frond_5","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_5","Cube","tree","Mat_PalmLeaves",3,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Fir/forestpack_tree_fir_tall.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Frond_5","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_5","Cube","tree","Mat_PalmLeaves",4,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Leaf/Normal/forestpack_tree_1_leaf_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Frond_5","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_5","Cube","tree","Mat_PalmLeaves",5,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Treestump/forestpack_tree_stump_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Frond_5","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_5","Cube","tree","Mat_PalmLeaves",1,"Assets/Art/Environment/HD/Trees/HD_Tree_CoconutPalm_01.prefab","Prefab",90,"semantic:tree; semantic:palm; tree-category; project-art"
"Frond_5","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_5","Cube","tree","Mat_PalmLeaves",2,"Assets/Art/Environment/Trees/Tree_CoconutPalm.prefab","Prefab",90,"semantic:tree; semantic:palm; tree-category; project-art"
"Frond_5","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_5","Cube","tree","Mat_PalmLeaves",3,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Fir/forestpack_tree_fir_tall.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Frond_5","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_5","Cube","tree","Mat_PalmLeaves",4,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Leaf/Normal/forestpack_tree_1_leaf_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Frond_5","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Frond_5","Cube","tree","Mat_PalmLeaves",5,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Treestump/forestpack_tree_stump_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Trunk","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Trunk","Cylinder","tree","Mat_JungleWood",1,"Assets/Art/Environment/HD/Trees/HD_Tree_CoconutPalm_01.prefab","Prefab",90,"semantic:tree; semantic:palm; tree-category; project-art"
"Trunk","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Trunk","Cylinder","tree","Mat_JungleWood",2,"Assets/Art/Environment/Trees/Tree_CoconutPalm.prefab","Prefab",90,"semantic:tree; semantic:palm; tree-category; project-art"
"Trunk","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Trunk","Cylinder","tree","Mat_JungleWood",3,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Fir/forestpack_tree_fir_tall.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Trunk","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Trunk","Cylinder","tree","Mat_JungleWood",4,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Leaf/Normal/forestpack_tree_1_leaf_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Trunk","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Trunk","Cylinder","tree","Mat_JungleWood",5,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Treestump/forestpack_tree_stump_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Trunk","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Trunk","Cylinder","tree","Mat_JungleWood",1,"Assets/Art/Environment/HD/Trees/HD_Tree_CoconutPalm_01.prefab","Prefab",90,"semantic:tree; semantic:palm; tree-category; project-art"
"Trunk","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Trunk","Cylinder","tree","Mat_JungleWood",2,"Assets/Art/Environment/Trees/Tree_CoconutPalm.prefab","Prefab",90,"semantic:tree; semantic:palm; tree-category; project-art"
"Trunk","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Trunk","Cylinder","tree","Mat_JungleWood",3,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Fir/forestpack_tree_fir_tall.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Trunk","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Trunk","Cylinder","tree","Mat_JungleWood",4,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Leaf/Normal/forestpack_tree_1_leaf_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Trunk","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Trunk","Cylinder","tree","Mat_JungleWood",5,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Treestump/forestpack_tree_stump_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Trunk","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Trunk","Cylinder","tree","Mat_JungleWood",1,"Assets/Art/Environment/HD/Trees/HD_Tree_CoconutPalm_01.prefab","Prefab",90,"semantic:tree; semantic:palm; tree-category; project-art"
"Trunk","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Trunk","Cylinder","tree","Mat_JungleWood",2,"Assets/Art/Environment/Trees/Tree_CoconutPalm.prefab","Prefab",90,"semantic:tree; semantic:palm; tree-category; project-art"
"Trunk","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Trunk","Cylinder","tree","Mat_JungleWood",3,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Fir/forestpack_tree_fir_tall.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Trunk","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Trunk","Cylinder","tree","Mat_JungleWood",4,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Leaf/Normal/forestpack_tree_1_leaf_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Trunk","[--- 01_ENVIRONMENT ---]/Tree_CoconutPalm/Trunk","Cylinder","tree","Mat_JungleWood",5,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Treestump/forestpack_tree_stump_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_Center","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_Center","Sphere","tree","Mat_JungleLeaves",1,"Assets/Art/Environment/Trees/Tree_JungleCanopy.prefab","Prefab",90,"semantic:tree; semantic:canopy; tree-category; project-art"
"Foliage_Center","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_Center","Sphere","tree","Mat_JungleLeaves",2,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Fir/forestpack_tree_fir_tall.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_Center","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_Center","Sphere","tree","Mat_JungleLeaves",3,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Leaf/Normal/forestpack_tree_1_leaf_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_Center","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_Center","Sphere","tree","Mat_JungleLeaves",4,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Treestump/forestpack_tree_stump_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_Center","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_Center","Sphere","tree","Mat_JungleLeaves",5,"Assets/Art/Environment/HD/Trees/HD_Tree_CoconutPalm_01.prefab","Prefab",65,"semantic:tree; tree-category; project-art"
"Foliage_Center","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_Center","Sphere","tree","Mat_JungleLeaves",1,"Assets/Art/Environment/Trees/Tree_JungleCanopy.prefab","Prefab",90,"semantic:tree; semantic:canopy; tree-category; project-art"
"Foliage_Center","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_Center","Sphere","tree","Mat_JungleLeaves",2,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Fir/forestpack_tree_fir_tall.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_Center","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_Center","Sphere","tree","Mat_JungleLeaves",3,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Leaf/Normal/forestpack_tree_1_leaf_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_Center","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_Center","Sphere","tree","Mat_JungleLeaves",4,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Treestump/forestpack_tree_stump_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_Center","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_Center","Sphere","tree","Mat_JungleLeaves",5,"Assets/Art/Environment/HD/Trees/HD_Tree_CoconutPalm_01.prefab","Prefab",65,"semantic:tree; tree-category; project-art"
"Foliage_Center","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_Center","Sphere","tree","Mat_JungleLeaves",1,"Assets/Art/Environment/Trees/Tree_JungleCanopy.prefab","Prefab",90,"semantic:tree; semantic:canopy; tree-category; project-art"
"Foliage_Center","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_Center","Sphere","tree","Mat_JungleLeaves",2,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Fir/forestpack_tree_fir_tall.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_Center","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_Center","Sphere","tree","Mat_JungleLeaves",3,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Leaf/Normal/forestpack_tree_1_leaf_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_Center","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_Center","Sphere","tree","Mat_JungleLeaves",4,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Treestump/forestpack_tree_stump_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_Center","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_Center","Sphere","tree","Mat_JungleLeaves",5,"Assets/Art/Environment/HD/Trees/HD_Tree_CoconutPalm_01.prefab","Prefab",65,"semantic:tree; tree-category; project-art"
"Foliage_L","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_L","Sphere","tree","Mat_JungleLeaves",1,"Assets/Art/Environment/Trees/Tree_JungleCanopy.prefab","Prefab",90,"semantic:tree; semantic:canopy; tree-category; project-art"
"Foliage_L","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_L","Sphere","tree","Mat_JungleLeaves",2,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Fir/forestpack_tree_fir_tall.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_L","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_L","Sphere","tree","Mat_JungleLeaves",3,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Leaf/Normal/forestpack_tree_1_leaf_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_L","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_L","Sphere","tree","Mat_JungleLeaves",4,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Treestump/forestpack_tree_stump_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_L","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_L","Sphere","tree","Mat_JungleLeaves",5,"Assets/Art/Environment/HD/Trees/HD_Tree_CoconutPalm_01.prefab","Prefab",65,"semantic:tree; tree-category; project-art"
"Foliage_L","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_L","Sphere","tree","Mat_JungleLeaves",1,"Assets/Art/Environment/Trees/Tree_JungleCanopy.prefab","Prefab",90,"semantic:tree; semantic:canopy; tree-category; project-art"
"Foliage_L","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_L","Sphere","tree","Mat_JungleLeaves",2,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Fir/forestpack_tree_fir_tall.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_L","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_L","Sphere","tree","Mat_JungleLeaves",3,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Leaf/Normal/forestpack_tree_1_leaf_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_L","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_L","Sphere","tree","Mat_JungleLeaves",4,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Treestump/forestpack_tree_stump_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_L","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_L","Sphere","tree","Mat_JungleLeaves",5,"Assets/Art/Environment/HD/Trees/HD_Tree_CoconutPalm_01.prefab","Prefab",65,"semantic:tree; tree-category; project-art"
"Foliage_L","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_L","Sphere","tree","Mat_JungleLeaves",1,"Assets/Art/Environment/Trees/Tree_JungleCanopy.prefab","Prefab",90,"semantic:tree; semantic:canopy; tree-category; project-art"
"Foliage_L","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_L","Sphere","tree","Mat_JungleLeaves",2,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Fir/forestpack_tree_fir_tall.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_L","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_L","Sphere","tree","Mat_JungleLeaves",3,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Leaf/Normal/forestpack_tree_1_leaf_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_L","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_L","Sphere","tree","Mat_JungleLeaves",4,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Treestump/forestpack_tree_stump_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_L","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_L","Sphere","tree","Mat_JungleLeaves",5,"Assets/Art/Environment/HD/Trees/HD_Tree_CoconutPalm_01.prefab","Prefab",65,"semantic:tree; tree-category; project-art"
"Foliage_R","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_R","Sphere","tree","Mat_JungleLeaves",1,"Assets/Art/Environment/Trees/Tree_JungleCanopy.prefab","Prefab",90,"semantic:tree; semantic:canopy; tree-category; project-art"
"Foliage_R","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_R","Sphere","tree","Mat_JungleLeaves",2,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Fir/forestpack_tree_fir_tall.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_R","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_R","Sphere","tree","Mat_JungleLeaves",3,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Leaf/Normal/forestpack_tree_1_leaf_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_R","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_R","Sphere","tree","Mat_JungleLeaves",4,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Treestump/forestpack_tree_stump_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_R","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_R","Sphere","tree","Mat_JungleLeaves",5,"Assets/Art/Environment/HD/Trees/HD_Tree_CoconutPalm_01.prefab","Prefab",65,"semantic:tree; tree-category; project-art"
"Foliage_R","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_R","Sphere","tree","Mat_JungleLeaves",1,"Assets/Art/Environment/Trees/Tree_JungleCanopy.prefab","Prefab",90,"semantic:tree; semantic:canopy; tree-category; project-art"
"Foliage_R","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_R","Sphere","tree","Mat_JungleLeaves",2,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Fir/forestpack_tree_fir_tall.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_R","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_R","Sphere","tree","Mat_JungleLeaves",3,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Leaf/Normal/forestpack_tree_1_leaf_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_R","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_R","Sphere","tree","Mat_JungleLeaves",4,"Assets/Supercyan Free Forest Sample/Prefabs/High Quality/Tree/Treestump/forestpack_tree_stump_1.prefab","Prefab",75,"semantic:tree; tree-category; high-quality"
"Foliage_R","[--- 01_ENVIRONMENT ---]/Tree_JungleCanopy/Foliage_R","Sphere","tree","Mat_JungleLeaves",5,"Assets/Art/Environment/HD/Trees/HD_Tree_CoconutPalm_01.prefab","Prefab",65,"semantic:tree; tree-category; project-art"
