SECTION,TYPE,PATH,DETAIL
ASSET,TEXTURE,"Assets/Art/UI/UI_Btn_Smash.png",""
ASSET,TEXTURE,"Assets/Art/UI/UI_Coin_Gold.png",""
ASSET,TEXTURE,"Assets/Art/UI/UI_Energy_Bolt.png",""
ASSET,TEXTURE,"Assets/Art/UI/UI_Gem_Diamond.png",""
ASSET,TEXTURE,"Assets/Art/UI/UI_Heart_Health.png",""
ASSET,TEXTURE,"Assets/Art/UI/UI_Joypad_Base.png",""
ASSET,TEXTURE,"Assets/Art/UI/UI_Joypad_Knob.png",""
ASSET,TEXTURE,"Assets/Art/UI/UI_Panel_Frame.png",""
ASSET,TEXTURE,"Assets/Art/UI/UI_Star_Rating.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Examples/Carpentry_Tools/Lightmap-0_comp_dir.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Examples/Carpentry_Tools/Lightmap-0_comp_light.exr",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Examples/Carpentry_Tools/ReflectionProbe-0.exr",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Examples/Carpentry_Tools/ReflectionProbe-1.exr",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Axes_albedo.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Axes_ao.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Axes_normal.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Axes_spec.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Chisel_Broad_albedo.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Chisel_Broad_ao.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Chisel_Broad_normal.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Chisel_Broad_spec.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Chisel_Curved_albedo.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Chisel_Curved_ao.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Chisel_Curved_normal.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Chisel_Curved_spec.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Chisel_Narrow_albedo.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Chisel_Narrow_ao.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Chisel_Narrow_normal.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Chisel_Narrow_spec.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/DrawingKnife_HandSaw_albedo.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/DrawingKnife_HandSaw_ao.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/DrawingKnife_HandSaw_normal.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/DrawingKnife_HandSaw_spec.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/DrillBit_File_Rasp_albedo.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/DrillBit_File_Rasp_ao.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/DrillBit_File_Rasp_normal.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/DrillBit_File_Rasp_spec.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Gimlet_albedo.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Gimlet_ao.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Gimlet_normal.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Gimlet_spec.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Hand_Drill_albedo.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Hand_Drill_ao.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Hand_Drill_normal.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Hand_Drill_spec.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Planes_albedo.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Planes_ao.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Planes_normal.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Carpentry_Tools/Textures/Planes_spec.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Common/Textures/FloorCheckerboard_albedo.png",""
ASSET,TEXTURE,"Assets/CoolWorks_Studio/Common/Textures/FloorCheckerboard_normal.png",""
ASSET,TEXTURE,"Assets/Fantasy Forest Environment Free Sample/Textures/bark01_bottom.tga",""
ASSET,TEXTURE,"Assets/Fantasy Forest Environment Free Sample/Textures/dirt01.tga",""
ASSET,TEXTURE,"Assets/Fantasy Forest Environment Free Sample/Textures/grass01.tga",""
ASSET,TEXTURE,"Assets/Fantasy Forest Environment Free Sample/Textures/grass01_b.tga",""
ASSET,TEXTURE,"Assets/Fantasy Forest Environment Free Sample/Textures/grassmesh.png",""
ASSET,TEXTURE,"Assets/Fantasy Forest Environment Free Sample/Textures/tree_branches.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Grass_Billboard/Brake_Ferns_2_Bilboard.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Grass_Billboard/Brake_Ferns_Bilboard.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Grass_Billboard/Cattail_Bilboard.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Grass_Billboard/Grass_1_Billboard.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Grass_Billboard/Orchid_Bilboard.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Grass_Billboard/Pampas_Grass_Bilboard.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Grass_Billboard/Rose_2_Bilboard.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Grass_Billboard/rose_Bilboard.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Grass_Billboard/White_Daisies_2_Bilboard.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Grass_Billboard/White_Daisies_Bilboard.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Grass_Billboard/Wild_Lupine_Bilboard.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Grass_Billboard_Normal/Brake_Ferns_2_Bilboard_NormaL.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Grass_Billboard_Normal/Brake_Ferns_Bilboard_NormaL.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Grass_Billboard_Normal/Cattail_Bilboard_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Grass_Billboard_Normal/Grass_1_Billboard_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Grass_Billboard_Normal/Orchid_Bilboard_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Grass_Billboard_Normal/Pampas_Grass_Bilboard_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Grass_Billboard_Normal/Rose_2_Bilboard_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Grass_Billboard_Normal/Rose_Bilboard_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Grass_Billboard_Normal/White_Daisies_2_Bilboard_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Grass_Billboard_Normal/White_Daisies_Bilboard_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Grass_Billboard_Normal/Wild_Lupine_Bilboard_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Road_Rocks/RoadRocks_Mat_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Road_Rocks/RoadRocks_Mat_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Road_Rocks/RoadRocks_Mat_Occlusion.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Road_Rocks/RoadRocks_Mat_SpecularSmoothness.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_1_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_1_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_1_Occlusion.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_1_SpecularSmoothness.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_2_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_2_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_2_Occlusion.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_2_SpecularSmoothness.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_3_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_3_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_3_Occlusion.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_3_SpecularSmoothness.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_4_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_4_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_4_Occlusion.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_4_SpecularSmoothness.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_5_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_5_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_5_Occlusion.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_5_SpecularSmoothness.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_6_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_6_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_6_Occlusion.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_6_SpecularSmoothness.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_7_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_7_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_7_Occlusion.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_7_SpecularSmoothness.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_8_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_8_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_8_Occlusion.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_8_SpecularSmoothness.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_9_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_9_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_9_Occlusion.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_9_SpecularSmoothness.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_10_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_10_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_10_Occlusion.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_10_SpecularSmoothness.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_11_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_11_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_11_Occlusion.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_11_SpecularSmoothness.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_12_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_12_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_12_Occlusion.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks/Rock_12_SpecularSmoothness.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks_Small/Rock_1_Mat_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks_Small/Rock_1_Mat_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks_Small/Rock_1_Mat_Occlusion.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks_Small/Rock_1_Mat_SpecularSmoothness.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks_Small/Rock_2_Mat_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks_Small/Rock_2_Mat_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks_Small/Rock_2_Mat_Occlusion.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks_Small/Rock_2_Mat_SpecularSmoothness.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks_Small/Rock_3_Mat_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks_Small/Rock_3_Mat_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks_Small/Rock_3_Mat_Occlusion.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks_Small/Rock_3_Mat_SpecularSmoothness.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks_Small/Rock_4_Mat_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks_Small/Rock_4_Mat_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks_Small/Rock_4_Mat_Occlusion.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks_Small/Rock_4_Mat_SpecularSmoothness.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks_Small/Rock_5_Mat_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks_Small/Rock_5_Mat_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks_Small/Rock_5_Mat_Occlusion.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Rocks_Small/Rock_5_Mat_SpecularSmoothness.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Sky/Clouds_Cubemap.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Sky/hybrid_sky_layer_2.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Sky/Moon_Full.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Cliffwall_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Cliffwall_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Grass_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Grass_Flower_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Grass_Flower_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Grass_Leaves_1_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Grass_Leaves_1_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Grass_Leaves_2_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Grass_Leaves_2_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Grass_Light_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Grass_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Grass_Pebbles_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Grass_Pebbles_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Mud_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Mud_Leaves_1_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Mud_Leaves_1_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Mud_Leaves_2_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Mud_Leaves_2_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Mud_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Mud_Pebbles_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Mud_Pebbles_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Road_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Road_Lieves_1_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Road_Lieves_1_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Road_Lieves_2_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Road_Lieves_2_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Road_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/RockSmooth_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/RockSmooth_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Rockwall_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Rockwall_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Sand_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Sand_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Sand_Pabbles_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Terrain_Textures/Sand_Pabbles_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Water/Water.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/Water/Water_Blend.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/WaterLily/Water_Lily_Mat_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/WaterLily/Water_Lily_Mat_Normal.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/WaterLily/Water_Lily_Mat_Occlusion.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Art/Textures/WaterLily/Water_Lily_Mat_SpecularSmoothness.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Demo/Demo/ReflectionProbe-0.exr",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Demo/Demo/ReflectionProbe-1.exr",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Demo/Terrain_Tests/Lightmap-0_comp_dir.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Demo/Terrain_Tests/Lightmap-0_comp_light.exr",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Demo/Terrain_Tests/Lightmap-1_comp_dir.png",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Demo/Terrain_Tests/Lightmap-1_comp_light.exr",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Demo/Terrain_Tests/ReflectionProbe-0.exr",""
ASSET,TEXTURE,"Assets/FlipGameDev/Terrain&GrassPack/Demo/Terrain_Tests/ReflectionProbe-1.exr",""
ASSET,TEXTURE,"Assets/Furry Squirrel/Textures/Fur_Textures/Squirrel_LOD0_FurCardsAtlas.png",""
ASSET,TEXTURE,"Assets/Furry Squirrel/Textures/Squirrel_AlbedoTransparency.png",""
ASSET,TEXTURE,"Assets/Furry Squirrel/Textures/Squirrel_MaskMap.png",""
ASSET,TEXTURE,"Assets/Furry Squirrel/Textures/Squirrel_MetallicSmoothness.png",""
ASSET,TEXTURE,"Assets/Furry Squirrel/Textures/Squirrel_Normal.png",""
ASSET,TEXTURE,"Assets/GreenBugGames/All Nature VFX/Art/Textures/Blizzard.png",""
ASSET,TEXTURE,"Assets/GreenBugGames/All Nature VFX/Art/Textures/butter1.png",""
ASSET,TEXTURE,"Assets/GreenBugGames/All Nature VFX/Art/Textures/butter2.png",""
ASSET,TEXTURE,"Assets/GreenBugGames/All Nature VFX/Art/Textures/Fire.png",""
ASSET,TEXTURE,"Assets/GreenBugGames/All Nature VFX/Art/Textures/Fluff.png",""
ASSET,TEXTURE,"Assets/GreenBugGames/All Nature VFX/Art/Textures/Fluff2.png",""
ASSET,TEXTURE,"Assets/GreenBugGames/All Nature VFX/Art/Textures/Leaves.png",""
ASSET,TEXTURE,"Assets/GreenBugGames/All Nature VFX/Art/Textures/Leaves2.png",""
ASSET,TEXTURE,"Assets/GreenBugGames/All Nature VFX/Art/Textures/muha.png",""
ASSET,TEXTURE,"Assets/GreenBugGames/All Nature VFX/Art/Textures/Rain.png",""
ASSET,TEXTURE,"Assets/GreenBugGames/All Nature VFX/Art/Textures/Ripple.png",""
